Monitoramento e Diagnóstico - ECU v2.0

Data: 04/06/2016
Hora: 11:52

Versão da aplicação: 2.6.5.0
Firmware Gerenciamento: 1.5.5
Firmware Sincronismo: 1.2.8
Firmware Comunicação: 1.3.1

Ensaio para identificação do sistema 'veículo+ECUv2'
Entrada u(t): Ref de Torque (pedal)
Saída y(t): Velocidade (km/h)
Taxa de amostragem (ms): 50
Tempo de medição (s): 40
Instante do degrau (s): 5
Amplitude do degrau: 40
Marcha Engatada: 3
Modo de operação: Normal
Temperatura do Motor: 92,64ºC

t0_Aquisicao(ms); tf_Aquisicao(ms); RefTorque; Veloc(km/h); RefTorque (ECU); Rotacao; RefVB; VB; MAP(kPa); Tinj(ms);

33; 43; 0,00; 13; 0,00; 713; 550; 551; 38,52; 5,17;
83; 90; 0,00; 13; 0,00; 711; 550; 552; 38,07; 5,17;
133; 138; 0,00; 14; 0,00; 711; 550; 552; 38,07; 5,18;
183; 202; 0,00; 14; 0,00; 714; 550; 551; 38,66; 5,18;
233; 250; 0,00; 14; 0,00; 714; 550; 551; 39,62; 5,17;
283; 298; 0,00; 13; 0,00; 710; 550; 551; 39,95; 5,21;
333; 346; 0,00; 13; 0,00; 710; 550; 552; 38,85; 5,21;
383; 394; 0,00; 13; 0,00; 713; 550; 551; 38,32; 5,21;
433; 442; 0,00; 13; 0,00; 708; 550; 551; 38,10; 5,21;
483; 490; 0,00; 13; 0,00; 708; 550; 551; 38,10; 5,16;
533; 538; 0,00; 13; 0,00; 715; 550; 552; 39,84; 5,16;
583; 602; 0,00; 13; 0,00; 715; 550; 548; 40,17; 5,19;
633; 650; 0,00; 14; 0,00; 708; 550; 552; 39,51; 5,16;
683; 698; 0,00; 14; 0,00; 708; 550; 552; 38,71; 5,16;
733; 746; 0,00; 14; 0,00; 713; 550; 555; 37,88; 5,20;
783; 794; 0,00; 13; 0,00; 710; 550; 548; 38,07; 5,20;
833; 842; 0,00; 13; 0,00; 710; 550; 555; 38,93; 5,20;
883; 890; 0,00; 13; 0,00; 711; 550; 555; 39,98; 5,14;
933; 938; 0,00; 13; 0,00; 711; 550; 554; 39,82; 5,14;
984; 1002; 0,00; 13; 0,00; 709; 550; 551; 38,90; 5,10;
1033; 1050; 0,00; 13; 0,00; 709; 550; 555; 38,05; 5,10;
1083; 1098; 0,00; 14; 0,00; 709; 550; 551; 38,05; 5,10;
1133; 1146; 0,00; 14; 0,00; 712; 550; 556; 38,52; 5,10;
1183; 1194; 0,00; 14; 0,00; 712; 550; 551; 39,90; 5,13;
1233; 1242; 0,00; 13; 0,00; 709; 550; 554; 40,34; 5,08;
1283; 1290; 0,00; 13; 0,00; 709; 550; 551; 39,76; 5,08;
1333; 1354; 0,00; 13; 0,00; 714; 550; 551; 38,57; 5,00;
1383; 1402; 0,00; 13; 0,00; 712; 550; 551; 38,10; 5,00;
1433; 1450; 0,00; 13; 0,00; 712; 550; 552; 38,05; 5,04;
1483; 1498; 0,00; 13; 0,00; 713; 550; 552; 38,99; 5,04;
1533; 1546; 0,00; 13; 0,00; 713; 550; 552; 39,84; 4,99;
1583; 1594; 0,00; 14; 0,00; 719; 550; 552; 39,51; 4,97;
1633; 1642; 0,00; 14; 0,00; 719; 550; 552; 38,66; 4,97;
1683; 1690; 0,00; 13; 0,00; 717; 550; 551; 37,80; 4,97;
1733; 1754; 0,00; 13; 0,00; 721; 550; 551; 37,77; 4,97;
1783; 1802; 0,00; 13; 0,00; 721; 550; 555; 38,77; 4,95;
1833; 1850; 0,00; 14; 0,00; 721; 550; 552; 39,76; 5,00;
1883; 1898; 0,00; 14; 0,00; 721; 550; 551; 39,29; 5,00;
1933; 1946; 0,00; 13; 0,00; 726; 550; 551; 38,10; 4,97;
1983; 1994; 0,00; 14; 0,00; 723; 550; 551; 37,55; 4,97;
2033; 2042; 0,00; 14; 0,00; 723; 550; 549; 37,61; 4,92;
2083; 2090; 0,00; 14; 0,00; 732; 550; 551; 39,18; 4,92;
2133; 2154; 0,00; 14; 0,00; 732; 550; 551; 39,51; 4,90;
2183; 2202; 0,00; 14; 0,00; 723; 550; 556; 38,49; 4,92;
2233; 2249; 0,00; 14; 0,00; 723; 550; 552; 37,41; 4,92;
2283; 2297; 0,00; 14; 0,00; 732; 550; 551; 37,22; 4,87;
2333; 2345; 0,00; 14; 0,00; 728; 550; 555; 37,74; 4,87;
2383; 2394; 0,00; 14; 0,00; 728; 550; 552; 39,07; 4,86;
2433; 2441; 0,00; 14; 0,00; 731; 550; 551; 38,54; 4,85;
2483; 2490; 0,00; 14; 0,00; 731; 550; 551; 37,52; 4,85;
2533; 2554; 0,00; 14; 0,00; 728; 550; 551; 36,89; 4,84;
2583; 2601; 0,00; 14; 0,00; 737; 550; 551; 37,30; 4,84;
2633; 2649; 0,00; 14; 0,00; 737; 550; 552; 38,52; 4,86;
2683; 2697; 0,00; 14; 0,00; 726; 550; 551; 38,54; 4,85;
2733; 2745; 0,00; 14; 0,00; 726; 550; 552; 37,30; 4,85;
2783; 2793; 0,00; 14; 0,00; 740; 550; 551; 36,56; 4,79;
2833; 2841; 0,00; 14; 0,00; 727; 550; 551; 36,78; 4,79;
2883; 2889; 0,00; 14; 0,00; 727; 550; 558; 38,57; 4,82;
2933; 2953; 0,00; 14; 0,00; 737; 550; 551; 38,54; 4,82;
2983; 3001; 0,00; 14; 0,00; 737; 550; 551; 37,44; 4,82;
3033; 3049; 0,00; 14; 0,00; 730; 550; 551; 36,78; 4,81;
3083; 3097; 0,00; 14; 0,00; 733; 550; 556; 36,53; 4,81;
3133; 3145; 0,00; 14; 0,00; 733; 550; 555; 38,54; 4,75;
3184; 3193; 0,00; 14; 0,00; 731; 550; 555; 38,77; 4,80;
3233; 3241; 0,00; 14; 0,00; 731; 550; 551; 37,63; 4,80;
3283; 3289; 0,00; 14; 0,00; 737; 550; 552; 36,89; 4,75;
3333; 3353; 0,00; 14; 0,00; 730; 550; 551; 36,58; 4,75;
3383; 3401; 0,00; 14; 0,00; 730; 550; 552; 37,63; 4,79;
3433; 3449; 0,00; 14; 0,00; 734; 550; 551; 38,77; 4,77;
3483; 3497; 0,00; 14; 0,00; 734; 550; 556; 37,94; 4,77;
3533; 3545; 0,00; 14; 0,00; 730; 550; 552; 37,00; 4,83;
3583; 3603; 0,00; 14; 0,00; 734; 550; 551; 36,56; 4,83;
3633; 3653; 0,00; 14; 0,00; 734; 550; 551; 37,11; 4,83;
3683; 3701; 0,00; 14; 0,00; 730; 550; 553; 38,41; 4,80;
3733; 3749; 0,00; 14; 0,00; 730; 550; 551; 38,13; 4,80;
3783; 3797; 0,00; 14; 0,00; 739; 550; 552; 36,97; 4,83;
3833; 3845; 0,00; 14; 0,00; 726; 550; 551; 36,72; 4,83;
3883; 3893; 0,00; 14; 0,00; 726; 550; 551; 36,80; 4,78;
3933; 3941; 0,00; 14; 0,00; 741; 550; 552; 38,07; 4,78;
3983; 3989; 0,00; 14; 0,00; 741; 550; 551; 38,13; 4,78;
4033; 4053; 0,00; 14; 0,00; 725; 550; 552; 37,08; 4,78;
4083; 4101; 0,00; 14; 0,00; 740; 550; 551; 36,44; 4,78;
4133; 4149; 0,00; 14; 0,00; 740; 550; 551; 36,72; 4,84;
4183; 4197; 0,00; 14; 0,00; 728; 550; 551; 38,19; 4,83;
4233; 4245; 0,00; 14; 0,00; 728; 550; 552; 38,07; 4,83;
4283; 4293; 0,00; 14; 0,00; 735; 550; 551; 37,00; 4,79;
4333; 4341; 0,00; 14; 0,00; 732; 550; 551; 36,36; 4,79;
4383; 4389; 0,00; 14; 0,00; 732; 550; 550; 36,53; 4,83;
4433; 4453; 0,00; 14; 0,00; 736; 550; 552; 38,32; 4,83;
4483; 4501; 0,00; 14; 0,00; 736; 550; 552; 38,21; 4,83;
4533; 4549; 0,00; 14; 0,00; 735; 550; 552; 37,19; 4,88;
4583; 4597; 0,00; 14; 0,00; 734; 550; 549; 36,50; 4,88;
4633; 4653; 0,00; 14; 0,00; 734; 550; 550; 36,56; 4,84;
4683; 4701; 0,00; 14; 0,00; 732; 550; 552; 38,05; 4,84;
4733; 4749; 0,00; 14; 0,00; 732; 550; 552; 38,49; 4,85;
4783; 4796; 0,00; 14; 0,00; 734; 550; 551; 37,44; 4,80;
4833; 4844; 0,00; 14; 0,00; 734; 550; 551; 36,56; 4,80;
4883; 4893; 0,00; 14; 0,00; 736; 550; 551; 36,56; 4,79;
4933; 4941; 0,00; 14; 0,00; 733; 550; 551; 37,63; 4,79;
4983; 4988; 0,00; 14; 0,00; 733; 550; 551; 38,57; 4,82;
5033; 5053; 40,00; 14; 40,00; 732; 558; 551; 37,74; 4,77;
5083; 5101; 40,00; 14; 40,00; 732; 599; 557; 36,69; 4,77;
5133; 5149; 40,00; 14; 40,00; 738; 641; 581; 37,00; 5,59;
5183; 5197; 40,00; 14; 40,00; 728; 691; 642; 40,84; 5,59;
5233; 5244; 40,00; 14; 40,00; 728; 724; 650; 45,26; 5,95;
5283; 5301; 40,00; 14; 40,00; 752; 766; 686; 48,71; 6,82;
5333; 5351; 40,00; 14; 40,00; 752; 808; 692; 51,53; 6,82;
5383; 5399; 40,00; 14; 40,00; 749; 849; 762; 57,00; 7,85;
5433; 5447; 40,00; 14; 40,00; 782; 972; 835; 66,95; 9,52;
5483; 5495; 40,00; 14; 40,00; 782; 1058; 1143; 81,45; 9,52;
5533; 5543; 40,00; 14; 40,00; 802; 1058; 992; 84,27; 12,68;
5583; 5591; 40,00; 14; 40,00; 856; 1058; 1047; 86,51; 12,68;
5633; 5639; 40,00; 14; 40,00; 856; 1058; 1046; 87,81; 13,22;
5683; 5700; 40,00; 15; 40,00; 897; 1058; 1050; 84,82; 13,23;
5733; 5748; 40,00; 15; 40,00; 922; 1058; 1047; 88,28; 13,52;
5783; 5796; 40,00; 17; 40,00; 979; 1058; 1052; 84,71; 13,52;
5833; 5844; 40,00; 17; 40,00; 979; 1058; 1047; 86,29; 13,49;
5883; 5892; 40,00; 18; 40,00; 1020; 1058; 1051; 86,54; 13,63;
5933; 5940; 40,00; 18; 40,00; 1057; 1058; 1049; 83,61; 13,54;
5983; 6004; 40,00; 19; 40,00; 1113; 1058; 1054; 83,83; 13,43;
6033; 6052; 40,00; 21; 40,00; 1132; 1058; 1051; 85,41; 13,43;
6083; 6100; 40,00; 22; 40,00; 1189; 1058; 1054; 85,60; 13,35;
6133; 6148; 40,00; 22; 40,00; 1217; 1058; 1056; 85,16; 13,28;
6183; 6196; 40,00; 22; 40,00; 1251; 1058; 1055; 84,74; 13,38;
6233; 6244; 40,00; 25; 40,00; 1291; 1058; 1056; 83,83; 13,32;
6283; 6292; 40,00; 25; 40,00; 1321; 1058; 1054; 81,84; 12,99;
6333; 6352; 40,00; 26; 40,00; 1351; 1058; 1059; 81,62; 12,99;
6383; 6402; 40,00; 26; 40,00; 1391; 1058; 1060; 83,72; 13,18;
6433; 6452; 40,00; 27; 40,00; 1416; 1058; 1057; 82,06; 13,10;
6483; 6500; 40,00; 27; 40,00; 1474; 1058; 1060; 80,96; 12,81;
6533; 6548; 40,00; 29; 40,00; 1512; 1058; 1060; 81,37; 12,81;
6583; 6596; 40,00; 30; 40,00; 1537; 1058; 1059; 80,07; 12,82;
6633; 6644; 40,00; 30; 40,00; 1565; 1058; 1059; 79,99; 12,77;
6683; 6692; 40,00; 30; 40,00; 1625; 1058; 1059; 81,65; 12,71;
6733; 6740; 40,00; 31; 40,00; 1642; 1058; 1060; 78,28; 12,74;
6783; 6804; 40,00; 33; 40,00; 1701; 1058; 1059; 77,67; 12,64;
6834; 6852; 40,00; 34; 40,00; 1725; 1058; 1059; 80,04; 12,66;
6883; 6900; 40,00; 34; 40,00; 1743; 1058; 1060; 78,53; 12,77;
6933; 6948; 40,00; 35; 40,00; 1793; 1058; 1059; 79,00; 12,58;
6983; 6996; 40,00; 35; 40,00; 1821; 1058; 1059; 78,33; 12,56;
7033; 7043; 40,00; 37; 40,00; 1863; 1058; 1063; 77,03; 12,59;
7083; 7092; 40,00; 37; 40,00; 1884; 1058; 1062; 76,34; 12,42;
7133; 7140; 40,00; 38; 40,00; 1924; 1058; 1063; 75,02; 12,45;
7183; 7204; 40,00; 38; 40,00; 1967; 1058; 1059; 75,68; 12,45;
7233; 7252; 40,00; 39; 40,00; 1986; 1058; 1059; 77,01; 12,33;
7283; 7300; 40,00; 41; 40,00; 2024; 1058; 1062; 73,91; 12,30;
7333; 7348; 40,00; 41; 40,00; 2067; 1058; 1064; 74,66; 12,14;
7384; 7396; 40,00; 41; 40,00; 2080; 1058; 1064; 73,55; 12,16;
7433; 7444; 40,00; 42; 40,00; 2118; 1058; 1067; 73,66; 11,98;
7483; 7491; 40,00; 43; 40,00; 2153; 1058; 1071; 72,34; 11,86;
7533; 7540; 40,00; 43; 40,00; 2194; 1058; 1070; 74,16; 11,85;
7583; 7603; 40,00; 45; 40,00; 2223; 1058; 1068; 71,34; 11,78;
7633; 7651; 40,00; 45; 40,00; 2262; 1058; 1068; 70,46; 11,68;
7683; 7699; 40,00; 45; 40,00; 2279; 1058; 1064; 72,25; 11,59;
7733; 7747; 40,00; 47; 40,00; 2313; 1058; 1066; 72,56; 11,55;
7783; 7795; 40,00; 47; 40,00; 2345; 1058; 1065; 71,59; 11,47;
7833; 7843; 40,00; 47; 40,00; 2375; 1058; 1064; 70,35; 11,45;
7883; 7891; 40,00; 49; 40,00; 2403; 1058; 1063; 69,93; 11,34;
7933; 7939; 40,00; 49; 40,00; 2435; 1058; 1063; 69,93; 11,25;
7983; 8003; 40,00; 50; 40,00; 2461; 1058; 1063; 70,71; 11,23;
8033; 8051; 40,00; 50; 40,00; 2489; 1058; 1063; 69,96; 11,30;
8083; 8099; 40,00; 50; 40,00; 2521; 1058; 1063; 69,08; 11,34;
8133; 8147; 40,00; 51; 40,00; 2553; 1058; 1064; 66,34; 11,22;
8183; 8195; 40,00; 53; 40,00; 2581; 1058; 1064; 67,22; 11,21;
8233; 8243; 40,00; 53; 40,00; 2608; 1058; 1060; 69,13; 11,23;
8284; 8291; 40,00; 54; 40,00; 2633; 1058; 1058; 65,90; 11,15;
8333; 8339; 40,00; 54; 40,00; 2659; 1058; 1060; 67,69; 11,10;
8383; 8403; 40,00; 54; 40,00; 2678; 1058; 1060; 65,93; 10,94;
8433; 8451; 40,00; 55; 40,00; 2719; 1058; 1062; 65,93; 10,95;
8483; 8499; 40,00; 55; 40,00; 2742; 1058; 1057; 64,57; 10,89;
8533; 8547; 40,00; 57; 40,00; 2762; 1058; 1059; 67,45; 10,92;
8583; 8595; 40,00; 57; 40,00; 2798; 1058; 1057; 63,96; 10,75;
8633; 8643; 40,00; 58; 40,00; 2819; 1058; 1059; 64,19; 10,76;
8683; 8691; 40,00; 58; 40,00; 2838; 1058; 1059; 65,84; 10,84;
8733; 8739; 40,00; 58; 40,00; 2870; 1058; 1059; 63,96; 10,70;
8783; 8803; 40,00; 59; 40,00; 2892; 1058; 1059; 62,20; 10,68;
8833; 8851; 40,00; 59; 40,00; 2923; 1058; 1060; 61,92; 10,62;
8883; 8899; 40,00; 61; 40,00; 2944; 1058; 1059; 62,44; 10,55;
8933; 8947; 40,00; 59; 40,00; 2961; 1058; 1059; 62,00; 10,43;
8983; 8995; 40,00; 61; 40,00; 2991; 1058; 1062; 62,06; 10,44;
9034; 9043; 40,00; 61; 40,00; 3012; 1058; 1059; 61,75; 10,40;
9083; 9091; 40,00; 62; 40,00; 3036; 1058; 1059; 61,28; 10,21;
9133; 9139; 40,00; 62; 40,00; 3061; 1058; 1057; 60,43; 10,24;
9183; 9203; 40,00; 63; 40,00; 3083; 1058; 1059; 59,21; 10,13;
9233; 9251; 40,00; 63; 40,00; 3108; 1058; 1059; 59,76; 10,20;
9283; 9299; 40,00; 63; 40,00; 3121; 1058; 1059; 61,53; 10,05;
9333; 9347; 40,00; 65; 40,00; 3147; 1058; 1059; 60,73; 10,04;
9383; 9395; 40,00; 65; 40,00; 3177; 1058; 1060; 57,75; 10,04;
9433; 9443; 40,00; 65; 40,00; 3194; 1058; 1056; 58,52; 9,89;
9483; 9491; 40,00; 66; 40,00; 3215; 1058; 1056; 59,88; 9,97;
9533; 9539; 40,00; 66; 40,00; 3239; 1058; 1056; 56,56; 9,86;
9583; 9603; 40,00; 67; 40,00; 3253; 1058; 1060; 59,07; 9,79;
9633; 9651; 40,00; 67; 40,00; 3278; 1058; 1057; 56,45; 9,78;
9683; 9699; 40,00; 67; 40,00; 3303; 1058; 1055; 58,02; 9,69;
9733; 9747; 40,00; 69; 40,00; 3322; 1058; 1056; 55,51; 9,66;
9783; 9795; 40,00; 69; 40,00; 3337; 1058; 1056; 57,94; 9,59;
9833; 9843; 40,00; 69; 40,00; 3359; 1058; 1057; 54,46; 9,65;
9884; 9891; 40,00; 70; 40,00; 3378; 1058; 1056; 56,56; 9,59;
9933; 9939; 40,00; 70; 40,00; 3401; 1058; 1059; 56,23; 9,39;
9983; 10003; 40,00; 70; 40,00; 3420; 1058; 1055; 53,44; 9,37;
10034; 10051; 40,00; 70; 40,00; 3440; 1058; 1054; 54,43; 9,36;
10084; 10098; 40,00; 71; 40,00; 3460; 1058; 1056; 55,29; 9,26;
10133; 10146; 40,00; 71; 40,00; 3476; 1058; 1057; 54,87; 9,26;
10183; 10195; 40,00; 73; 40,00; 3496; 1058; 1055; 52,69; 9,12;
10233; 10243; 40,00; 71; 40,00; 3516; 1058; 1054; 51,75; 9,12;
10284; 10291; 40,00; 73; 40,00; 3533; 1058; 1055; 52,77; 9,06;
10334; 10339; 40,00; 73; 40,00; 3550; 1058; 1056; 52,44; 8,96;
10384; 10403; 40,00; 74; 40,00; 3571; 1058; 1059; 52,47; 8,86;
10434; 10451; 40,00; 74; 40,00; 3592; 1058; 1059; 52,14; 8,80;
10485; 10502; 40,00; 74; 40,00; 3614; 1058; 1056; 50,32; 8,75;
10534; 10550; 40,00; 74; 40,00; 3623; 1058; 1056; 51,34; 8,66;
10584; 10598; 40,00; 74; 40,00; 3645; 1058; 1056; 50,90; 8,63;
10634; 10646; 40,00; 75; 40,00; 3663; 1058; 1055; 49,90; 8,57;
10684; 10694; 40,00; 75; 40,00; 3671; 1058; 1056; 48,82; 8,52;
10734; 10742; 40,00; 77; 40,00; 3694; 1058; 1059; 50,26; 8,53;
10784; 10790; 40,00; 77; 40,00; 3712; 1058; 1055; 50,56; 8,46;
10834; 10853; 40,00; 77; 40,00; 3731; 1058; 1059; 49,15; 8,49;
10884; 10901; 40,00; 77; 40,00; 3749; 1058; 1059; 48,71; 8,49;
10934; 10949; 40,00; 77; 40,00; 3759; 1058; 1060; 48,46; 8,44;
