Monitoramento e Diagnóstico - ECU v2.0

Data: 04/06/2016
Hora: 11:49

Versão da aplicação: 2.6.5.0
Firmware Gerenciamento: 1.5.5
Firmware Sincronismo: 1.2.8
Firmware Comunicação: 1.3.1

Ensaio para identificação do sistema 'veículo+ECUv2'
Entrada u(t): Ref de Torque (pedal)
Saída y(t): Velocidade (km/h)
Taxa de amostragem (ms): 50
Tempo de medição (s): 40
Instante do degrau (s): 5
Amplitude do degrau: 35
Marcha Engatada: 3
Modo de operação: Normal
Temperatura do Motor: 90,10ºC

t0_Aquisicao(ms); tf_Aquisicao(ms); RefTorque; Veloc(km/h); RefTorque (ECU); Rotacao; RefVB; VB; MAP(kPa); Tinj(ms);
16379; 16391; 35,00; 91; 34,90; 4411; 937; 940; 29,68; 5,10;
16429; 16440; 35,00; 91; 34,90; 4418; 937; 936; 30,45; 5,14;
16480; 16487; 35,00; 93; 34,90; 4424; 937; 937; 29,70; 5,11;
16529; 16535; 35,00; 91; 34,90; 4431; 937; 940; 30,34; 5,08;
16579; 16599; 35,00; 91; 34,90; 4431; 937; 935; 29,51; 5,09;
16629; 16647; 35,00; 93; 34,90; 4431; 937; 936; 28,87; 5,08;
16679; 16695; 35,00; 91; 34,90; 4437; 937; 936; 30,17; 5,09;
16729; 16743; 35,00; 91; 34,90; 4437; 937; 940; 30,01; 5,13;
16779; 16791; 35,00; 93; 34,90; 4444; 937; 940; 30,78; 5,08;
16829; 16839; 35,00; 93; 34,90; 4444; 937; 936; 29,43; 5,04;
16879; 16887; 35,00; 91; 34,90; 4451; 937; 937; 30,09; 5,04;
16929; 16935; 35,00; 93; 34,90; 4457; 937; 935; 29,70; 5,08;
16979; 16999; 35,00; 93; 34,90; 4457; 937; 937; 29,04; 5,06;
17029; 17047; 35,00; 91; 34,90; 4457; 937; 939; 29,56; 5,00;
17079; 17095; 35,00; 93; 34,90; 4464; 937; 938; 29,29; 5,09;
17129; 17143; 35,00; 93; 34,90; 4464; 937; 936; 30,31; 5,09;
17179; 17191; 35,00; 91; 34,90; 4470; 937; 935; 28,85; 4,99;
17229; 17239; 35,00; 93; 34,90; 4477; 937; 940; 30,12; 5,00;
17279; 17287; 35,00; 93; 34,90; 4477; 937; 940; 29,34; 5,03;
17329; 17335; 35,00; 93; 34,90; 4484; 937; 936; 30,45; 5,00;
17379; 17396; 35,00; 93; 34,90; 4484; 937; 936; 29,10; 4,99;
17429; 17444; 35,00; 94; 34,90; 4484; 937; 938; 30,15; 5,05;
17479; 17492; 35,00; 93; 34,90; 4484; 937; 940; 29,45; 5,00;
17529; 17540; 35,00; 93; 34,90; 4491; 937; 935; 30,59; 5,01;
17579; 17596; 35,00; 94; 34,90; 4497; 937; 936; 29,10; 5,04;
17629; 17644; 35,00; 93; 34,90; 4504; 937; 940; 30,15; 5,03;
17679; 17692; 35,00; 93; 34,90; 4504; 937; 935; 29,37; 4,94;
17729; 17740; 35,00; 94; 34,90; 4504; 937; 936; 29,98; 5,06;
17779; 17788; 35,00; 94; 34,90; 4511; 937; 936; 28,76; 5,03;
17829; 17836; 35,00; 93; 34,90; 4518; 937; 935; 29,29; 5,05;
17879; 17884; 35,00; 94; 34,90; 4511; 937; 935; 29,48; 4,98;
17929; 17948; 35,00; 94; 34,90; 4518; 937; 939; 29,29; 5,02;
17980; 17996; 35,00; 93; 34,90; 4518; 937; 940; 30,34; 4,99;
18029; 18044; 35,00; 94; 34,90; 4518; 937; 935; 29,04; 5,01;
18079; 18092; 35,00; 94; 34,90; 4524; 937; 938; 30,23; 4,98;
18129; 18140; 35,00; 94; 34,90; 4531; 937; 940; 29,01; 4,98;
18179; 18188; 35,00; 94; 34,90; 4531; 937; 940; 29,34; 5,04;
18229; 18236; 35,00; 94; 34,90; 4538; 937; 936; 28,98; 5,00;
18279; 18284; 35,00; 94; 34,90; 4538; 937; 937; 29,26; 4,96;
18329; 18348; 35,00; 94; 34,90; 4538; 937; 937; 29,95; 4,96;
18379; 18396; 35,00; 94; 34,90; 4538; 937; 935; 29,04; 5,02;
18429; 18444; 35,00; 94; 34,90; 4545; 937; 939; 29,92; 4,97;
18479; 18492; 35,00; 94; 34,90; 4552; 937; 939; 28,63; 5,05;
18529; 18540; 35,00; 94; 34,90; 4552; 937; 939; 29,56; 4,96;
18579; 18588; 35,00; 95; 34,90; 4552; 937; 937; 29,54; 4,91;
18629; 18636; 35,00; 94; 34,90; 4552; 937; 936; 28,79; 5,00;
18679; 18700; 35,00; 95; 34,90; 4566; 937; 939; 29,48; 5,01;
18729; 18747; 35,00; 95; 34,90; 4559; 937; 940; 29,43; 4,95;
18779; 18795; 35,00; 94; 34,90; 4566; 937; 940; 29,12; 4,97;
18829; 18844; 35,00; 94; 34,90; 4566; 937; 939; 29,73; 4,96;
18879; 18892; 35,00; 95; 34,90; 4566; 937; 939; 29,04; 4,98;
18929; 18940; 35,00; 95; 34,90; 4566; 937; 935; 28,82; 4,95;
18979; 18988; 35,00; 94; 34,90; 4573; 937; 936; 30,53; 4,97;
19029; 19036; 35,00; 95; 34,90; 4580; 937; 937; 28,21; 4,99;
19079; 19099; 35,00; 95; 34,90; 4580; 937; 940; 29,45; 5,04;
19129; 19148; 35,00; 95; 34,90; 4580; 937; 937; 29,48; 4,94;
19179; 19196; 35,00; 94; 34,90; 4580; 937; 939; 28,68; 4,96;
19229; 19244; 35,00; 95; 34,90; 4587; 937; 937; 28,93; 4,91;
19279; 19292; 35,00; 95; 34,90; 4594; 937; 936; 30,03; 4,97;
19329; 19339; 35,00; 95; 34,90; 4587; 937; 942; 28,35; 4,91;
19379; 19388; 35,00; 95; 34,90; 4587; 937; 935; 28,93; 5,01;
19429; 19435; 35,00; 95; 34,90; 4594; 937; 936; 29,87; 4,96;
19479; 19499; 35,00; 94; 34,90; 4601; 937; 939; 28,90; 4,90;
19529; 19547; 35,00; 95; 34,90; 4601; 937; 935; 28,68; 4,97;
19579; 19596; 35,00; 95; 34,90; 4601; 937; 937; 29,48; 4,91;
19629; 19644; 35,00; 95; 34,90; 4601; 937; 936; 29,23; 4,94;
19679; 19692; 35,00; 95; 34,90; 4608; 937; 936; 28,93; 4,97;
19729; 19748; 35,00; 95; 34,90; 4608; 937; 935; 29,04; 4,88;
19779; 19796; 35,00; 95; 34,90; 4615; 937; 940; 29,45; 4,88;
19829; 19843; 35,00; 95; 34,90; 4615; 937; 935; 28,46; 4,95;
19879; 19891; 35,00; 95; 34,90; 4615; 937; 936; 28,54; 4,95;
19929; 19939; 35,00; 97; 34,90; 4615; 937; 935; 29,73; 4,91;
19979; 19987; 35,00; 95; 34,90; 4622; 937; 936; 28,60; 4,98;
20029; 20035; 35,00; 95; 34,90; 4629; 937; 935; 28,29; 4,91;
20079; 20099; 35,00; 97; 34,90; 4622; 937; 937; 28,82; 4,94;
20130; 20147; 35,00; 95; 34,90; 4622; 937; 937; 29,59; 4,94;
20179; 20195; 35,00; 95; 34,90; 4629; 937; 939; 28,68; 4,90;
20229; 20243; 35,00; 97; 34,90; 4629; 937; 936; 28,43; 4,93;
20279; 20291; 35,00; 97; 34,90; 4629; 937; 939; 28,85; 4,91;
20329; 20339; 35,00; 95; 34,90; 4636; 937; 936; 30,01; 4,99;
20379; 20387; 35,00; 97; 34,90; 4643; 937; 935; 28,21; 4,95;
20429; 20435; 35,00; 97; 34,90; 4643; 937; 939; 28,68; 4,83;
20479; 20496; 35,00; 95; 34,90; 4636; 937; 936; 29,10; 4,92;
20529; 20544; 35,00; 95; 34,90; 4643; 937; 937; 29,37; 4,92;
20579; 20596; 35,00; 97; 34,90; 4643; 937; 936; 29,10; 4,88;
20629; 20644; 35,00; 97; 34,90; 4643; 937; 935; 28,35; 4,86;
20679; 20692; 35,00; 95; 34,90; 4651; 937; 936; 28,60; 4,90;
20729; 20740; 35,00; 97; 34,90; 4651; 937; 935; 29,40; 4,94;
20779; 20797; 35,00; 97; 34,90; 4651; 937; 935; 29,26; 4,89;
20829; 20845; 35,00; 97; 34,90; 4658; 937; 935; 28,16; 4,89;
20879; 20893; 35,00; 97; 34,90; 4658; 937; 936; 28,57; 4,88;
20929; 20941; 35,00; 97; 34,90; 4658; 937; 935; 28,60; 4,86;
20979; 20989; 35,00; 97; 34,90; 4658; 937; 935; 29,12; 4,89;
21029; 21037; 35,00; 95; 34,90; 4658; 937; 935; 29,26; 4,86;
21079; 21085; 35,00; 97; 34,90; 4665; 937; 935; 28,35; 4,86;
21129; 21149; 35,00; 97; 34,90; 4665; 937; 935; 28,27; 4,95;
21179; 21197; 35,00; 97; 34,90; 4665; 937; 939; 28,85; 4,92;
21229; 21245; 35,00; 97; 34,90; 4665; 937; 938; 29,68; 4,87;
21279; 21293; 35,00; 97; 34,90; 4672; 937; 936; 29,59; 4,90;
21329; 21341; 35,00; 97; 34,90; 4672; 937; 935; 27,93; 4,84;
21379; 21389; 35,00; 97; 34,90; 4680; 937; 940; 28,46; 4,78;
21429; 21437; 35,00; 97; 34,90; 4680; 937; 936; 28,79; 4,90;
21479; 21485; 35,00; 98; 34,90; 4680; 937; 936; 28,93; 4,89;
21529; 21549; 35,00; 97; 34,90; 4680; 937; 936; 29,45; 4,94;
21579; 21597; 35,00; 97; 34,90; 4680; 937; 935; 28,82; 4,89;
21629; 21645; 35,00; 98; 34,90; 4687; 937; 938; 28,24; 4,91;
21679; 21693; 35,00; 97; 34,90; 4687; 937; 936; 28,16; 4,86;
21729; 21741; 35,00; 97; 34,90; 4687; 937; 935; 28,43; 4,87;
21779; 21789; 35,00; 98; 34,90; 4687; 937; 936; 29,21; 4,93;
21829; 21837; 35,00; 98; 34,90; 4694; 937; 940; 29,90; 4,88;
21879; 21885; 35,00; 97; 34,90; 4694; 937; 940; 29,45; 4,98;
21929; 21949; 35,00; 97; 34,90; 4694; 937; 935; 28,24; 4,92;
21979; 21997; 35,00; 98; 34,90; 4694; 937; 938; 28,13; 4,90;
22029; 22045; 35,00; 98; 34,90; 4702; 937; 938; 28,46; 4,97;
22079; 22092; 35,00; 97; 34,90; 4702; 937; 939; 28,63; 4,90;
22129; 22141; 35,00; 97; 34,90; 4694; 937; 937; 28,93; 4,99;
22179; 22189; 35,00; 98; 34,90; 4709; 937; 940; 29,45; 4,89;
22229; 22237; 35,00; 98; 34,90; 4702; 937; 935; 29,45; 4,91;
22279; 22284; 35,00; 97; 34,90; 4709; 937; 943; 28,35; 4,93;
22329; 22348; 35,00; 98; 34,90; 4709; 937; 936; 28,35; 4,89;
22379; 22396; 35,00; 98; 34,90; 4709; 937; 939; 28,24; 4,91;
22429; 22444; 35,00; 98; 34,90; 4709; 937; 936; 28,54; 4,86;
22479; 22496; 35,00; 97; 34,90; 4709; 937; 937; 29,10; 4,90;
22529; 22544; 35,00; 98; 34,90; 4716; 937; 939; 29,56; 4,88;
22579; 22592; 35,00; 98; 34,90; 4716; 937; 936; 29,68; 4,88;
22629; 22640; 35,00; 97; 34,90; 4716; 937; 939; 29,79; 4,90;
22679; 22696; 35,00; 98; 34,90; 4716; 937; 935; 28,60; 4,94;
22729; 22744; 35,00; 98; 34,90; 4716; 937; 935; 27,93; 4,91;
22779; 22792; 35,00; 98; 34,90; 4716; 937; 936; 27,85; 4,89;
22829; 22840; 35,00; 98; 34,90; 4724; 937; 935; 28,16; 4,88;
22879; 22888; 35,00; 98; 34,90; 4724; 937; 940; 28,54; 4,89;
22929; 22947; 35,00; 99; 34,90; 4724; 937; 935; 28,68; 4,82;
22979; 22994; 35,00; 98; 34,90; 4731; 937; 936; 28,68; 4,85;
23029; 23042; 35,00; 98; 34,90; 4731; 937; 939; 28,96; 4,87;
23079; 23097; 35,00; 98; 34,90; 4739; 937; 936; 28,76; 4,88;
23129; 23145; 35,00; 98; 34,90; 4731; 937; 939; 28,85; 4,90;
23179; 23197; 35,00; 98; 34,90; 4731; 937; 937; 29,21; 4,97;
23229; 23245; 35,00; 98; 34,90; 4739; 937; 936; 28,93; 4,88;
23279; 23293; 35,00; 99; 34,90; 4739; 937; 937; 29,15; 4,92;
23329; 23341; 35,00; 98; 34,90; 4739; 937; 935; 28,24; 4,93;
23379; 23389; 35,00; 98; 34,90; 4746; 937; 938; 28,13; 4,92;
23429; 23437; 35,00; 99; 34,90; 4746; 937; 936; 28,10; 4,95;
23479; 23485; 35,00; 99; 34,90; 4746; 937; 939; 27,96; 4,90;
23529; 23549; 35,00; 98; 34,90; 4739; 937; 940; 28,27; 4,88;
23579; 23597; 35,00; 98; 34,90; 4746; 937; 937; 28,16; 4,94;
23629; 23645; 35,00; 99; 34,90; 4754; 937; 935; 28,71; 4,93;
23679; 23693; 35,00; 99; 34,90; 4754; 937; 935; 28,63; 4,94;
23729; 23741; 35,00; 98; 34,90; 4754; 937; 936; 28,74; 4,84;
23780; 23789; 35,00; 99; 34,90; 4761; 937; 937; 28,98; 4,90;
23829; 23837; 35,00; 99; 34,90; 4754; 937; 942; 29,01; 4,92;
23879; 23885; 35,00; 98; 34,90; 4754; 937; 937; 29,51; 4,90;
23929; 23949; 35,00; 98; 34,90; 4761; 937; 939; 29,51; 4,88;
23979; 23997; 35,00; 99; 34,90; 4754; 937; 939; 29,34; 4,88;
24029; 24047; 35,00; 99; 34,90; 4761; 937; 940; 29,45; 4,92;
24079; 24095; 35,00; 98; 34,90; 4769; 937; 936; 29,68; 4,91;
24129; 24143; 35,00; 98; 34,90; 4769; 937; 938; 29,34; 4,84;
24179; 24191; 35,00; 99; 34,90; 4761; 937; 937; 29,15; 4,88;
24229; 24239; 35,00; 99; 34,90; 4761; 937; 936; 29,01; 4,90;
24279; 24287; 35,00; 98; 34,90; 4777; 937; 939; 28,85; 4,95;
24329; 24335; 35,00; 99; 34,90; 4777; 937; 940; 28,57; 4,91;
24379; 24399; 35,00; 99; 34,90; 4769; 937; 936; 28,46; 4,90;
24429; 24447; 35,00; 99; 34,90; 4769; 937; 936; 28,27; 4,90;
24479; 24495; 35,00; 98; 34,90; 4777; 937; 937; 28,43; 4,88;
24529; 24543; 35,00; 99; 34,90; 4777; 937; 939; 28,18; 4,85;
24579; 24591; 35,00; 99; 34,90; 4777; 937; 940; 28,13; 4,88;
24629; 24639; 35,00; 99; 34,90; 4784; 937; 935; 27,82; 4,92;
24679; 24687; 35,00; 99; 34,90; 4777; 937; 937; 28,32; 4,84;
24729; 24735; 35,00; 99; 34,90; 4777; 937; 936; 28,21; 4,90;
24779; 24798; 35,00; 99; 34,90; 4784; 937; 935; 27,93; 4,86;
24829; 24846; 35,00; 99; 34,90; 4784; 937; 938; 28,02; 4,84;
24879; 24894; 35,00; 99; 34,90; 4777; 937; 936; 27,88; 4,89;
24929; 24943; 35,00; 99; 34,90; 4792; 937; 935; 28,29; 4,95;
24979; 24991; 35,00; 99; 34,90; 4792; 937; 940; 28,35; 4,84;
25029; 25038; 35,00; 98; 34,90; 4784; 937; 936; 28,13; 4,91;
25079; 25086; 35,00; 99; 34,90; 4784; 937; 936; 28,05; 4,88;
25129; 25134; 35,00; 99; 34,90; 4792; 937; 937; 27,93; 4,84;
25179; 25199; 35,00; 99; 34,90; 4792; 937; 935; 28,65; 4,86;
25229; 25247; 35,00; 98; 34,90; 4792; 937; 936; 28,49; 4,92;
25279; 25295; 35,00; 99; 34,90; 4792; 937; 935; 28,93; 4,90;
25329; 25343; 35,00; 101; 34,90; 4792; 937; 935; 28,93; 4,82;
25379; 25390; 35,00; 99; 34,90; 4792; 937; 940; 29,45; 4,90;
25429; 25447; 35,00; 99; 34,90; 4800; 937; 936; 29,45; 4,89;
25479; 25495; 35,00; 99; 34,90; 4800; 937; 936; 29,23; 4,88;
25529; 25548; 35,00; 101; 34,90; 4800; 937; 935; 29,37; 4,89;
25579; 25595; 35,00; 99; 34,90; 4800; 937; 939; 29,68; 4,85;
25629; 25643; 35,00; 99; 34,90; 4800; 937; 936; 29,23; 4,89;
25679; 25691; 35,00; 99; 34,90; 4800; 937; 938; 29,34; 4,90;
25729; 25739; 35,00; 99; 34,90; 4800; 937; 936; 29,12; 4,88;
25779; 25787; 35,00; 99; 34,90; 4807; 937; 939; 28,68; 4,82;
25829; 25835; 35,00; 99; 34,90; 4807; 937; 940; 28,79; 4,85;
25879; 25899; 35,00; 101; 34,90; 4807; 937; 936; 28,21; 4,89;
25929; 25947; 35,00; 99; 34,90; 4815; 937; 935; 28,60; 4,86;
25979; 25995; 35,00; 99; 34,90; 4815; 937; 939; 28,02; 4,85;
26029; 26043; 35,00; 99; 34,90; 4807; 937; 938; 27,91; 4,91;
26079; 26091; 35,00; 101; 34,90; 4815; 937; 939; 27,69; 4,90;
26129; 26139; 35,00; 101; 34,90; 4815; 937; 940; 27,80; 4,90;
26179; 26187; 35,00; 99; 34,90; 4815; 937; 938; 27,80; 4,88;
26229; 26235; 35,00; 101; 34,90; 4807; 937; 935; 27,71; 4,85;
26279; 26299; 35,00; 101; 34,90; 4823; 937; 937; 27,82; 4,87;
26329; 26347; 35,00; 99; 34,90; 4823; 937; 940; 28,57; 4,88;
26379; 26395; 35,00; 99; 34,90; 4823; 937; 938; 28,79; 4,84;
26429; 26443; 35,00; 101; 34,90; 4815; 937; 940; 28,79; 4,82;
26479; 26491; 35,00; 101; 34,90; 4815; 937; 936; 28,98; 4,96;
26529; 26539; 35,00; 99; 34,90; 4823; 937; 936; 28,93; 4,86;
26579; 26587; 35,00; 99; 34,90; 4830; 937; 935; 28,49; 4,81;
26629; 26635; 35,00; 101; 34,90; 4823; 937; 939; 28,24; 4,89;
26679; 26699; 35,00; 101; 34,90; 4823; 937; 938; 28,35; 4,84;
26729; 26747; 35,00; 99; 34,90; 4830; 937; 936; 28,38; 4,84;
26779; 26795; 35,00; 99; 34,90; 4830; 937; 938; 28,40; 4,88;
26829; 26843; 35,00; 101; 34,90; 4823; 937; 939; 28,18; 4,90;
26879; 26891; 35,00; 101; 34,90; 4830; 937; 936; 27,91; 4,84;
26929; 26939; 35,00; 99; 34,90; 4838; 937; 936; 27,38; 4,83;
26979; 26987; 35,00; 99; 34,90; 4838; 937; 937; 27,38; 4,84;
27029; 27035; 35,00; 101; 34,90; 4838; 937; 939; 28,40; 4,88;
27079; 27099; 35,00; 101; 34,90; 4830; 937; 935; 28,85; 4,88;
27129; 27147; 35,00; 99; 34,90; 4830; 937; 939; 29,29; 4,82;
27179; 27195; 35,00; 101; 34,90; 4838; 937; 939; 29,45; 4,85;
27229; 27243; 35,00; 101; 34,90; 4846; 937; 937; 29,15; 4,89;
27279; 27291; 35,00; 101; 34,90; 4838; 937; 937; 28,49; 4,86;
27329; 27339; 35,00; 99; 34,90; 4838; 937; 939; 28,13; 4,80;
27379; 27387; 35,00; 101; 34,90; 4846; 937; 935; 27,77; 4,82;
27430; 27451; 35,00; 101; 34,90; 4838; 937; 940; 28,60; 4,83;
27479; 27499; 35,00; 101; 34,90; 4838; 937; 940; 27,80; 4,85;
27529; 27547; 35,00; 99; 34,90; 4846; 937; 940; 28,24; 4,84;
27579; 27595; 35,00; 101; 34,90; 4846; 937; 937; 28,93; 4,82;
27629; 27643; 35,00; 101; 34,90; 4838; 937; 935; 29,04; 4,82;
27679; 27691; 35,00; 101; 34,90; 4838; 937; 935; 28,68; 4,82;
27729; 27739; 35,00; 101; 34,90; 4846; 937; 942; 28,02; 4,89;
27779; 27787; 35,00; 101; 34,90; 4846; 937; 936; 27,88; 4,86;
27829; 27835; 35,00; 101; 34,90; 4846; 937; 939; 27,85; 4,84;
27879; 27899; 35,00; 101; 34,90; 4846; 937; 936; 27,91; 4,90;
27929; 27947; 35,00; 101; 34,90; 4854; 937; 939; 27,93; 4,93;
27979; 27995; 35,00; 101; 34,90; 4854; 937; 936; 27,47; 4,88;
28029; 28043; 35,00; 101; 34,90; 4846; 937; 936; 28,43; 4,83;
28079; 28091; 35,00; 101; 34,90; 4846; 937; 937; 29,04; 4,83;
28129; 28139; 35,00; 101; 34,90; 4854; 937; 939; 29,26; 4,90;
28180; 28187; 35,00; 101; 34,90; 4854; 937; 935; 28,24; 4,81;
28229; 28235; 35,00; 101; 34,90; 4846; 937; 940; 28,24; 4,84;
28279; 28299; 35,00; 101; 34,90; 4862; 937; 937; 27,82; 4,81;
28329; 28347; 35,00; 101; 34,90; 4862; 937; 939; 27,52; 4,84;
28379; 28398; 35,00; 101; 34,90; 4854; 937; 937; 27,71; 4,83;
28429; 28446; 35,00; 101; 34,90; 4854; 937; 942; 28,57; 4,83;
28479; 28494; 35,00; 101; 34,90; 4862; 937; 937; 28,93; 4,84;
28529; 28542; 35,00; 101; 34,90; 4862; 937; 936; 28,76; 4,86;
28579; 28590; 35,00; 101; 34,90; 4862; 937; 936; 28,43; 4,84;
28629; 28638; 35,00; 101; 34,90; 4862; 937; 936; 28,38; 4,83;
28679; 28686; 35,00; 99; 34,90; 4862; 937; 936; 28,10; 4,80;
28729; 28734; 35,00; 101; 34,90; 4862; 937; 937; 27,44; 4,80;
28779; 28798; 35,00; 101; 34,90; 4862; 937; 939; 27,49; 4,78;
28829; 28846; 35,00; 101; 34,90; 4862; 937; 936; 28,24; 4,82;
28879; 28894; 35,00; 101; 34,90; 4870; 937; 939; 29,26; 4,84;
28929; 28942; 35,00; 101; 34,90; 4870; 937; 943; 28,79; 4,87;
28979; 28990; 35,00; 101; 34,90; 4862; 937; 940; 28,46; 4,83;
29029; 29038; 35,00; 101; 34,90; 4870; 937; 937; 27,93; 4,80;
29079; 29086; 35,00; 101; 34,90; 4870; 937; 940; 27,80; 4,83;
29129; 29134; 35,00; 101; 34,90; 4862; 937; 940; 27,69; 4,80;
29179; 29198; 35,00; 102; 34,90; 4870; 937; 937; 28,65; 4,86;
29229; 29246; 35,00; 101; 34,90; 4870; 937; 940; 28,90; 4,81;
29279; 29294; 35,00; 101; 34,90; 4870; 937; 940; 28,49; 4,82;
29329; 29342; 35,00; 101; 34,90; 4878; 937; 937; 28,05; 4,89;
29379; 29390; 35,00; 102; 34,90; 4878; 937; 935; 27,69; 4,87;
29429; 29438; 35,00; 101; 34,90; 4870; 937; 938; 27,63; 4,80;
29479; 29486; 35,00; 101; 34,90; 4878; 937; 937; 27,44; 4,85;
29529; 29550; 35,00; 101; 34,90; 4870; 937; 940; 28,57; 4,81;
29579; 29598; 35,00; 102; 34,90; 4870; 937; 940; 29,01; 4,83;
29629; 29646; 35,00; 102; 34,90; 4878; 937; 939; 28,35; 4,85;
29679; 29694; 35,00; 101; 34,90; 4878; 937; 935; 27,93; 4,86;
29729; 29742; 35,00; 102; 34,90; 4870; 937; 935; 27,44; 4,84;
29779; 29790; 35,00; 102; 34,90; 4878; 937; 935; 27,49; 4,86;
29829; 29838; 35,00; 102; 34,90; 4885; 937; 939; 28,63; 4,86;
29879; 29886; 35,00; 101; 34,90; 4878; 937; 939; 28,35; 4,78;
29928; 29934; 35,00; 102; 34,90; 4878; 937; 940; 28,13; 4,74;
29978; 29998; 35,00; 102; 34,90; 4878; 937; 942; 27,91; 4,86;
30028; 30046; 35,00; 102; 34,90; 4885; 937; 935; 27,93; 4,80;
30078; 30094; 35,00; 101; 34,90; 4885; 937; 940; 27,35; 4,90;
30128; 30142; 35,00; 102; 34,90; 4885; 937; 935; 27,96; 4,85;
30178; 30190; 35,00; 102; 34,90; 4885; 937; 940; 29,01; 4,79;
30228; 30238; 35,00; 102; 34,90; 4878; 937; 936; 28,93; 4,80;
30278; 30286; 35,00; 101; 34,90; 4885; 937; 939; 28,05; 4,83;
30328; 30334; 35,00; 102; 34,90; 4885; 937; 937; 27,38; 4,81;
30378; 30398; 35,00; 102; 34,90; 4885; 937; 935; 27,58; 4,86;
30428; 30446; 35,00; 102; 34,90; 4893; 937; 935; 28,38; 4,78;
30478; 30494; 35,00; 101; 34,90; 4885; 937; 939; 29,04; 4,86;
30528; 30542; 35,00; 102; 34,90; 4885; 937; 939; 27,93; 4,79;
30578; 30590; 35,00; 102; 34,90; 4885; 937; 938; 27,69; 4,85;
30628; 30637; 35,00; 102; 34,90; 4885; 937; 936; 27,47; 4,82;
30678; 30686; 35,00; 101; 34,90; 4885; 937; 935; 27,49; 4,90;
30728; 30734; 35,00; 102; 34,90; 4885; 937; 939; 28,35; 4,82;
30778; 30798; 35,00; 102; 34,90; 4893; 937; 937; 28,93; 4,80;
30828; 30846; 35,00; 102; 34,90; 4893; 937; 936; 28,49; 4,84;
30878; 30894; 35,00; 101; 34,90; 4893; 937; 938; 27,69; 4,85;
30928; 30942; 35,00; 102; 34,90; 4893; 937; 938; 27,35; 4,83;
30978; 30990; 35,00; 102; 34,90; 4893; 937; 939; 28,46; 4,86;
31029; 31038; 35,00; 102; 34,90; 4885; 937; 936; 28,79; 4,85;
31079; 31086; 35,00; 101; 34,90; 4901; 937; 935; 28,02; 4,80;
31128; 31134; 35,00; 102; 34,90; 4893; 937; 938; 27,96; 4,83;
31178; 31197; 35,00; 102; 34,90; 4893; 937; 936; 27,77; 4,84;
31228; 31245; 35,00; 102; 34,90; 4893; 937; 939; 27,85; 4,81;
31278; 31293; 35,00; 101; 34,90; 4901; 937; 939; 28,90; 4,80;
31328; 31341; 35,00; 102; 34,90; 4893; 937; 936; 28,68; 4,81;
31378; 31389; 35,00; 102; 34,90; 4901; 937; 939; 28,13; 4,78;
31428; 31437; 35,00; 102; 34,90; 4893; 937; 937; 27,71; 4,80;
31479; 31485; 35,00; 101; 34,90; 4893; 937; 940; 27,69; 4,81;
31528; 31533; 35,00; 102; 34,90; 4901; 937; 936; 28,79; 4,79;
31578; 31597; 35,00; 102; 34,90; 4901; 937; 936; 28,54; 4,83;
31628; 31645; 35,00; 102; 34,90; 4901; 937; 935; 27,71; 4,82;
31678; 31693; 35,00; 101; 34,90; 4901; 937; 939; 27,58; 4,79;
31728; 31741; 35,00; 102; 34,90; 4901; 937; 936; 27,38; 4,79;
31778; 31789; 35,00; 102; 34,90; 4901; 937; 935; 28,68; 4,84;
31828; 31837; 35,00; 102; 34,90; 4901; 937; 936; 29,12; 4,84;
31878; 31885; 35,00; 101; 34,90; 4901; 937; 935; 28,51; 4,77;
31928; 31949; 35,00; 102; 34,90; 4901; 937; 936; 27,47; 4,78;
31978; 31997; 35,00; 102; 34,90; 4909; 937; 938; 27,41; 4,81;
32028; 32045; 35,00; 102; 34,90; 4901; 937; 936; 28,65; 4,80;
32078; 32093; 35,00; 101; 34,90; 4909; 937; 935; 28,27; 4,76;
32128; 32141; 35,00; 102; 34,90; 4909; 937; 935; 28,16; 4,81;
32178; 32189; 35,00; 102; 34,90; 4901; 937; 939; 27,58; 4,81;
32228; 32237; 35,00; 102; 34,90; 4909; 937; 936; 27,44; 4,85;
32278; 32285; 35,00; 101; 34,90; 4909; 937; 935; 28,46; 4,83;
32328; 32349; 35,00; 102; 34,90; 4909; 937; 936; 28,79; 4,77;
32378; 32397; 35,00; 102; 34,90; 4909; 937; 940; 28,05; 4,83;
32428; 32445; 35,00; 102; 34,90; 4909; 937; 939; 27,41; 4,84;
32478; 32493; 35,00; 101; 34,90; 4909; 937; 935; 27,82; 4,82;
32528; 32541; 35,00; 102; 34,90; 4918; 937; 937; 28,65; 4,78;
32580; 32589; 35,00; 102; 34,90; 4909; 937; 935; 28,51; 4,81;
32628; 32637; 35,00; 102; 34,90; 4909; 937; 935; 27,49; 4,75;
32678; 32685; 35,00; 101; 34,90; 4909; 937; 935; 27,49; 4,86;
32729; 32749; 35,00; 102; 34,90; 4909; 937; 937; 28,27; 4,80;
32779; 32797; 35,00; 102; 34,90; 4918; 937; 935; 28,82; 4,78;
32828; 32845; 35,00; 102; 34,90; 4909; 937; 935; 28,24; 4,83;
32879; 32893; 35,00; 101; 34,90; 4909; 937; 935; 27,19; 4,85;
32928; 32941; 35,00; 102; 34,90; 4909; 937; 938; 27,58; 4,87;
