Monitoramento e Diagnóstico - ECU v2.0

Data: 04/06/2016
Hora: 11:54

Versão da aplicação: 2.6.5.0
Firmware Gerenciamento: 1.5.5
Firmware Sincronismo: 1.2.8
Firmware Comunicação: 1.3.1

Ensaio para identificação do sistema 'veículo+ECUv2'
Entrada u(t): Ref de Torque (pedal)
Saída y(t): Velocidade (km/h)
Taxa de amostragem (ms): 50
Tempo de medição (s): 40
Instante do degrau (s): 5
Amplitude do degrau: 35
Marcha Engatada: 3
Modo de operação: Normal
Temperatura do Motor: 92,64ºC

t0_Aquisicao(ms); tf_Aquisicao(ms); RefTorque; Veloc(km/h); RefTorque (ECU); Rotacao; RefVB; VB; MAP(kPa); Tinj(ms);
34820; 34840; 35,00; 89; 34,90; 4231; 937; 940; 31,78; 5,39;
34870; 34888; 35,00; 87; 34,90; 4231; 937; 936; 31,86; 5,34;
34920; 34936; 35,00; 87; 34,90; 4231; 937; 936; 32,69; 5,34;
34970; 34984; 35,00; 89; 34,90; 4231; 937; 937; 32,13; 5,31;
35020; 35032; 35,00; 87; 34,90; 4231; 937; 935; 31,53; 5,33;
35070; 35080; 35,00; 87; 34,90; 4231; 937; 940; 32,00; 5,35;
35120; 35128; 35,00; 89; 34,90; 4231; 937; 939; 31,28; 5,34;
35170; 35176; 35,00; 87; 34,90; 4231; 937; 936; 31,44; 5,34;
35221; 35240; 35,00; 87; 34,90; 4231; 937; 939; 31,28; 5,34;
35270; 35288; 35,00; 87; 34,90; 4231; 937; 939; 30,81; 5,37;
35320; 35336; 35,00; 87; 34,90; 4231; 937; 940; 31,11; 5,33;
35370; 35384; 35,00; 87; 34,90; 4231; 937; 939; 30,56; 5,31;
35420; 35432; 35,00; 87; 34,90; 4231; 937; 939; 30,56; 5,34;
35470; 35480; 35,00; 87; 34,90; 4231; 937; 940; 31,94; 5,33;
35520; 35528; 35,00; 87; 34,90; 4231; 937; 939; 31,69; 5,31;
35570; 35588; 35,00; 87; 34,90; 4231; 937; 935; 32,36; 5,39;
35620; 35636; 35,00; 87; 34,90; 4231; 937; 938; 32,08; 5,36;
35670; 35684; 35,00; 89; 34,90; 4237; 937; 939; 32,00; 5,37;
35720; 35732; 35,00; 87; 34,90; 4237; 937; 937; 31,86; 5,38;
35770; 35780; 35,00; 87; 34,90; 4231; 937; 936; 31,33; 5,32;
35820; 35828; 35,00; 89; 34,90; 4237; 937; 935; 31,58; 5,32;
35870; 35876; 35,00; 87; 34,90; 4231; 937; 936; 31,25; 5,40;
35920; 35940; 35,00; 87; 34,90; 4237; 937; 937; 30,78; 5,36;
35971; 35988; 35,00; 89; 34,90; 4231; 937; 935; 30,81; 5,33;
36020; 36036; 35,00; 87; 34,90; 4237; 937; 935; 30,48; 5,34;
36070; 36084; 35,00; 87; 34,90; 4231; 937; 935; 31,00; 5,40;
36120; 36132; 35,00; 87; 34,90; 4237; 937; 936; 31,47; 5,38;
36170; 36179; 35,00; 87; 34,90; 4231; 937; 939; 31,91; 5,34;
36220; 36227; 35,00; 87; 34,90; 4237; 937; 940; 32,22; 5,29;
36270; 36275; 35,00; 87; 34,90; 4237; 937; 937; 31,89; 5,43;
36320; 36339; 35,00; 87; 34,90; 4237; 937; 936; 31,64; 5,34;
36370; 36388; 35,00; 87; 34,90; 4237; 937; 934; 31,66; 5,33;
36420; 36436; 35,00; 87; 34,90; 4231; 937; 939; 31,80; 5,40;
36470; 36484; 35,00; 87; 34,90; 4231; 937; 935; 30,97; 5,38;
36520; 36532; 35,00; 87; 34,90; 4237; 937; 937; 30,97; 5,36;
36570; 36579; 35,00; 87; 34,90; 4231; 937; 939; 30,45; 5,34;
36620; 36627; 35,00; 87; 34,90; 4237; 937; 939; 30,89; 5,37;
36670; 36675; 35,00; 89; 34,90; 4231; 937; 937; 31,20; 5,37;
36720; 36739; 35,00; 87; 34,90; 4237; 937; 939; 31,25; 5,34;
36770; 36787; 35,00; 87; 34,90; 4237; 937; 934; 32,05; 5,33;
36820; 36835; 35,00; 89; 34,90; 4237; 937; 939; 32,05; 5,33;
36870; 36883; 35,00; 87; 34,90; 4237; 937; 939; 31,69; 5,41;
36920; 36931; 35,00; 87; 34,90; 4237; 937; 939; 31,58; 5,35;
36970; 36979; 35,00; 89; 34,90; 4231; 937; 940; 31,55; 5,31;
37020; 37027; 35,00; 87; 34,90; 4237; 937; 936; 31,58; 5,33;
37070; 37075; 35,00; 87; 34,90; 4231; 937; 935; 31,44; 5,37;
37120; 37139; 35,00; 87; 34,90; 4237; 937; 936; 30,78; 5,37;
37171; 37187; 35,00; 87; 34,90; 4237; 937; 937; 30,70; 5,40;
37221; 37235; 35,00; 87; 34,90; 4237; 937; 936; 30,26; 5,40;
37271; 37283; 35,00; 87; 34,90; 4237; 937; 937; 30,81; 5,40;
37320; 37331; 35,00; 87; 34,90; 4237; 937; 937; 32,22; 5,36;
37370; 37379; 35,00; 87; 34,90; 4237; 937; 938; 32,05; 5,42;
37421; 37427; 35,00; 87; 34,90; 4237; 937; 937; 32,13; 5,42;
37470; 37489; 35,00; 87; 34,90; 4237; 937; 939; 31,91; 5,40;
37520; 37537; 35,00; 89; 34,90; 4237; 937; 937; 31,47; 5,38;
37570; 37585; 35,00; 87; 34,90; 4237; 937; 936; 31,44; 5,38;
37620; 37640; 35,00; 87; 34,90; 4237; 937; 935; 31,25; 5,26;
37670; 37688; 35,00; 89; 34,90; 4243; 937; 936; 31,06; 5,29;
37721; 37736; 35,00; 87; 34,90; 4237; 937; 936; 31,03; 5,38;
37771; 37784; 35,00; 87; 34,90; 4237; 937; 939; 30,34; 5,35;
37821; 37832; 35,00; 89; 34,90; 4243; 937; 936; 30,78; 5,35;
37870; 37880; 35,00; 87; 34,90; 4237; 937; 937; 31,47; 5,27;
37921; 37928; 35,00; 87; 34,90; 4237; 937; 937; 31,58; 5,35;
37971; 37976; 35,00; 89; 34,90; 4237; 937; 939; 32,22; 5,38;
38021; 38040; 35,00; 87; 34,90; 4243; 937; 940; 31,94; 5,42;
38071; 38088; 35,00; 87; 34,90; 4237; 937; 937; 31,58; 5,38;
38121; 38136; 35,00; 87; 34,90; 4237; 937; 939; 31,58; 5,29;
38171; 38184; 35,00; 87; 34,90; 4243; 937; 935; 31,11; 5,37;
38221; 38232; 35,00; 89; 34,90; 4237; 937; 942; 31,00; 5,36;
38271; 38280; 35,00; 87; 34,90; 4243; 937; 939; 31,03; 5,31;
38321; 38328; 35,00; 87; 34,90; 4237; 937; 937; 30,75; 5,36;
38371; 38376; 35,00; 89; 34,90; 4237; 937; 935; 30,97; 5,35;
38421; 38440; 35,00; 87; 34,90; 4237; 937; 937; 31,11; 5,35;
38470; 38488; 35,00; 87; 34,90; 4237; 937; 939; 31,33; 5,32;
38521; 38536; 35,00; 89; 34,90; 4237; 937; 940; 32,27; 5,32;
38571; 38588; 35,00; 87; 34,90; 4237; 937; 936; 32,11; 5,39;
38621; 38639; 35,00; 87; 34,90; 4237; 937; 936; 31,53; 5,39;
38671; 38687; 35,00; 89; 34,90; 4237; 937; 940; 31,97; 5,39;
38721; 38735; 35,00; 87; 34,90; 4237; 937; 935; 31,47; 5,40;
38771; 38783; 35,00; 87; 34,90; 4243; 937; 940; 31,22; 5,35;
38821; 38831; 35,00; 89; 34,90; 4237; 937; 937; 31,36; 5,36;
38871; 38879; 35,00; 87; 34,90; 4237; 937; 938; 30,89; 5,32;
38921; 38927; 35,00; 87; 34,90; 4243; 937; 938; 30,56; 5,33;
38971; 38991; 35,00; 87; 34,90; 4237; 937; 936; 30,89; 5,30;
39021; 39039; 35,00; 87; 34,90; 4243; 937; 939; 31,89; 5,23;
39071; 39087; 35,00; 87; 34,90; 4243; 937; 939; 32,38; 5,36;
39121; 39138; 35,00; 87; 34,90; 4237; 937; 937; 32,13; 5,33;
39171; 39186; 35,00; 87; 34,90; 4243; 937; 936; 31,69; 5,32;
39221; 39234; 35,00; 89; 34,90; 4243; 937; 936; 31,44; 5,31;
39271; 39282; 35,00; 87; 34,90; 4237; 937; 936; 31,44; 5,33;
39321; 39330; 35,00; 87; 34,90; 4237; 937; 939; 31,11; 5,36;
39371; 39378; 35,00; 89; 34,90; 4243; 937; 940; 31,14; 5,38;
39421; 39426; 35,00; 87; 34,90; 4243; 937; 940; 30,56; 5,37;
39471; 39490; 35,00; 87; 34,90; 4243; 937; 940; 30,67; 5,33;
39521; 39538; 35,00; 89; 34,90; 4237; 937; 936; 31,22; 5,32;
39571; 39586; 35,00; 87; 34,90; 4243; 937; 937; 31,33; 5,34;
39621; 39637; 35,00; 87; 34,90; 4243; 937; 940; 32,19; 5,37;
39671; 39685; 35,00; 89; 34,90; 4243; 937; 937; 31,89; 5,34;
39721; 39733; 35,00; 87; 34,90; 4243; 937; 936; 31,44; 5,41;
39771; 39782; 35,00; 87; 34,90; 4243; 937; 939; 31,47; 5,29;
39821; 39830; 35,00; 89; 34,90; 4243; 937; 940; 31,33; 5,33;
39871; 39878; 35,00; 87; 34,90; 4243; 937; 939; 31,11; 5,34;
39921; 39926; 35,00; 89; 34,90; 4243; 937; 936; 31,11; 5,37;
39971; 39989; 35,00; 89; 34,90; 4243; 937; 940; 30,34; 5,39;

