Monitoramento e Diagnóstico - ECU v2.0

Data: 04/06/2016
Hora: 11:47

Versão da aplicação: 2.6.5.0
Firmware Gerenciamento: 1.5.5
Firmware Sincronismo: 1.2.8
Firmware Comunicação: 1.3.1

Ensaio para identificação do sistema 'veículo+ECUv2'
Entrada u(t): Ref de Torque (pedal)
Saída y(t): Velocidade (km/h)
Taxa de amostragem (ms): 50
Tempo de medição (s): 40
Instante do degrau (s): 5
Amplitude do degrau: 35
Marcha Engatada: 2
Modo de operação: Normal
Temperatura do Motor: 90,93ºC

t0_Aquisicao(ms); tf_Aquisicao(ms); RefTorque; Veloc(km/h); RefTorque (ECU); Rotacao; RefVB; VB; MAP(kPa); Tinj(ms);
38583; 38603; 35,00; 67; 34,90; 4687; 937; 939; 29,26; 4,94;
38633; 38651; 35,00; 69; 34,90; 4687; 937; 936; 28,79; 4,92;
38683; 38699; 35,00; 67; 34,90; 4687; 937; 943; 29,56; 4,98;
38733; 38747; 35,00; 69; 34,90; 4680; 937; 940; 28,13; 4,87;
38783; 38795; 35,00; 67; 34,90; 4687; 937; 939; 28,46; 4,95;
38833; 38843; 35,00; 69; 34,90; 4680; 937; 935; 29,70; 4,86;
38883; 38890; 35,00; 67; 34,90; 4680; 937; 936; 29,34; 4,85;
38933; 38938; 35,00; 69; 34,90; 4687; 937; 940; 28,43; 4,93;
38983; 39002; 35,00; 69; 34,90; 4680; 937; 936; 28,05; 4,93;
39033; 39051; 35,00; 69; 34,90; 4680; 937; 936; 28,68; 4,89;
39083; 39099; 35,00; 69; 34,90; 4680; 937; 936; 28,57; 4,86;
39133; 39147; 35,00; 69; 34,90; 4680; 937; 936; 29,32; 4,86;
39183; 39195; 35,00; 69; 34,90; 4687; 937; 936; 29,48; 4,92;
39233; 39243; 35,00; 69; 34,90; 4680; 937; 936; 28,93; 4,87;
39283; 39290; 35,00; 69; 34,90; 4680; 937; 938; 28,57; 4,92;
39333; 39338; 35,00; 69; 34,90; 4680; 937; 939; 28,51; 4,97;
39383; 39403; 35,00; 69; 34,90; 4687; 937; 939; 28,46; 4,94;
39433; 39451; 35,00; 69; 34,90; 4687; 937; 937; 29,59; 4,92;
39483; 39499; 35,00; 69; 34,90; 4680; 937; 939; 29,56; 4,91;
39533; 39547; 35,00; 69; 34,90; 4687; 937; 936; 28,21; 4,95;
39583; 39595; 35,00; 69; 34,90; 4687; 937; 939; 28,16; 4,91;
39633; 39642; 35,00; 69; 34,90; 4680; 937; 940; 28,79; 4,93;
39683; 39690; 35,00; 69; 34,90; 4680; 937; 936; 28,98; 4,89;
39733; 39750; 35,00; 69; 34,90; 4687; 937; 936; 29,10; 4,91;
39783; 39798; 35,00; 69; 34,90; 4680; 937; 940; 29,45; 4,88;
39833; 39846; 35,00; 69; 34,90; 4687; 937; 939; 28,82; 4,95;
39883; 39894; 35,00; 69; 34,90; 4680; 937; 939; 28,40; 4,95;
39933; 39942; 35,00; 69; 34,90; 4687; 937; 939; 28,46; 4,95;
39983; 39990; 35,00; 69; 34,90; 4680; 937; 938; 28,82; 4,86;

